,"Pref Vendor","Reorder Pt (Min)","Max","On Hand","On Sales Order","For Assemblies","Available","Order","On PO","Reorder Qty","Next Deliv","Sales/Week"
"Inventory",,,,,,,,,,,,
"MY-W332424",,"","",1,0,0,1,,0,0,,0
"MY-W3330",,"","",10,0,0,10,,0,0,,0
"MY-W3336",,"","",7,0,0,7,,0,0,,0
"MY-W3339",,"","",10,0,0,10,,0,0,,0
"MY-W3612",,"","",3,0,0,3,,0,0,,0
"MY-W361224",,"","",4,0,0,4,,0,0,,0
"MY-W3615",,"","",4,0,0,4,,0,0,,0
"MY-W361524",,"","",1,0,0,1,,0,0,,0
"MY-W3618",,"","",2,0,0,2,,0,0,,0
"MY-W361824",,"","",0,0,0,0,,0,0,,0
"MY-W3621",,"","",4,0,0,4,,0,0,,0
"MY-W362124",,"","",12,0,0,12,,0,0,,0
"MY-W3624",,"","",4,0,0,4,,0,0,,0
"MY-W362424",,"","",1,0,0,1,,0,0,,0
"MY-W3630",,"","",30,0,0,30,,0,0,,0
"MY-W3636",,"","",16,0,0,16,,0,0,,0
"MY-W3639",,"","",16,0,0,16,,0,0,,0
"MY-WBC2730",,"","",1,0,0,1,,0,0,,0
"MY-WBC2736",,"","",2,0,0,2,,0,0,,0
"MY-WBC2739",,"","",2,0,0,2,,0,0,,0
"MY-WDC2430",,"","",19,0,0,19,,0,0,,0
"MY-WDC2436",,"","",22,0,0,22,,0,0,,0
"MY-WDC2439",,"","",22,0,0,22,,0,0,,0
"MY-WEA1230",,"","",2,0,0,2,,0,0,,0
"MY-WEA1236",,"","",1,0,0,1,,0,0,,0
"MY-WEA1239",,"","",2,0,0,2,,0,0,,0
"MY-WES630",,"","",2,0,0,2,,0,0,,0
"MY-WES636",,"","",2,0,0,2,,0,0,,0
"MY-WES639",,"","",2,0,0,2,,0,0,,0
"MY-WES930",,"","",0,0,0,0,,0,0,,0
"MY-WES936",,"","",2,0,0,2,,0,0,,0
"MY-WES939",,"","",1,0,0,1,,0,0,,0
"MY-WF330",,"","",20,0,0,20,,0,0,,0
"MY-WF336",,"","",20,0,0,20,,0,0,,0
"MY-WF339",,"","",20,0,0,20,,0,0,,0
"MY-WF396",,"","",20,0,0,20,,0,0,,0
"MY-WF630",,"","",10,0,0,10,,0,0,,0
"MY-WF636",,"","",0,0,0,0,,0,0,,0
"MY-WF639",,"","",10,0,0,10,,0,0,,0
"MY-WF696",,"","",10,0,0,10,,0,0,,0
"MY-WFF330",,"","",10,0,0,10,,0,0,,0
"MY-WFF336",,"","",10,0,0,10,,0,0,,0
"MY-WFF339",,"","",10,0,0,10,,0,0,,0
"MY-WRC3018",,"","",2,0,0,2,,0,0,,0
"MY-WRP1230",,"","",4,0,0,4,,0,0,,0
"MY-WRP1236",,"","",2,0,0,2,,0,0,,0
"MY-WRP1239",,"","",2,0,0,2,,0,0,,0
"POP UP-WE1025C (FAUCET - POP UP)",,"","",0,0,0,0,,0,0,,0
"R4-B09",,"","",0,0,0,0,,0,0,,0
"R4-B12",,"","",0,0,0,0,,0,0,,0
"R4-B15",,"","",0,0,0,0,,0,0,,0
"R4-B18",,"","",0,0,0,0,,0,0,,0
"R4-B21",,"","",0,0,0,0,,0,0,,0
"R4-B24",,"","",0,0,0,0,,0,0,,0
"R4-B27",,"","",0,0,0,0,,0,0,,0
"R4-B30",,"","",0,0,0,0,,0,0,,0
"R4-B33",,"","",0,0,0,0,,0,0,,0
"R4-B36",,"","",0,0,0,0,,0,0,,0
"R4-BBC36",,"","",0,0,0,0,,0,0,,0
"R4-BBC42",,"","",0,0,0,0,,0,0,,0
"R4-BEA12-L",,"","",0,0,0,0,,0,0,,0
"R4-BEA12-R",,"","",0,0,0,0,,0,0,,0
"R4-BEA2424",,"","",0,0,0,0,,0,0,,0
"R4-BEOS6-L",,"","",0,0,0,0,,0,0,,0
"R4-BEOS6-R",,"","",0,0,0,0,,0,0,,0
"R4-BEOS9-L",,"","",0,0,0,0,,0,0,,0
"R4-BEOS9-R",,"","",0,0,0,0,,0,0,,0
"R4-BF3",,"","",0,0,0,0,,0,0,,0
"R4-BF6",,"","",0,0,0,0,,0,0,,0
"R4-BMB",,"","",0,0,0,0,,0,0,,0
"R4-BRP2430",,"","",0,0,0,0,,0,0,,0
"R4-BSR9 (ASSEMBLE)",,"","",0,0,0,0,,0,0,,0
"R4-CM2 3/4",,"","",0,0,0,0,,0,0,,0
"R4-CM8",,"","",0,0,0,0,,0,0,,0
"R4-DB12",,"","",0,0,0,0,,0,0,,0
"R4-DB15",,"","",0,0,0,0,,0,0,,0
"R4-DB18",,"","",0,0,0,0,,0,0,,0
"R4-DB21",,"","",0,0,0,0,,0,0,,0
"R4-DB24",,"","",0,0,0,0,,0,0,,0
"R4-DWP",,"","",0,0,0,0,,0,0,,0
"R4-GRPO",,"","",0,0,0,0,,0,0,,0
"R4-GW1530-BOX",,"","",0,0,0,0,,0,0,,0
"R4-GW1530-GLASS DOOR",,"","",0,0,0,0,,0,0,,0
"R4-GW1539-BOX",,"","",0,0,0,0,,0,0,,0
"R4-GW1539-GLASS DOOR",,"","",0,0,0,0,,0,0,,0
"R4-GW1830-BOX",,"","",0,0,0,0,,0,0,,0
"R4-GW1830-GLASS DOOR",,"","",0,0,0,0,,0,0,,0
"R4-GW1839-BOX",,"","",0,0,0,0,,0,0,,0
"R4-GW1839-GLASS DOOR",,"","",0,0,0,0,,0,0,,0
"R4-GW2430-BOX",,"","",0,0,0,0,,0,0,,0
"R4-GW2430-GLASS DOOR",,"","",0,0,0,0,,0,0,,0
"R4-GW2439-BOX",,"","",0,0,0,0,,0,0,,0
"R4-GW2439-GLASS DOOR",,"","",0,0,0,0,,0,0,,0
"R4-GW3030-BOX",,"","",0,0,0,0,,0,0,,0
"R4-GW3030-GLASS DOOR",,"","",0,0,0,0,,0,0,,0
"R4-GW3039-BOX",,"","",0,0,0,0,,0,0,,0
"R4-GW3039-GLASS DOOR",,"","",0,0,0,0,,0,0,,0
"R4-GW3630-BOX",,"","",0,0,0,0,,0,0,,0
"R4-GW3630-GLASS DOOR",,"","",0,0,0,0,,0,0,,0
"R4-GW3639-BOX",,"","",0,0,0,0,,0,0,,0
"R4-GW3639-GLASS DOOR",,"","",0,0,0,0,,0,0,,0
"R4-GWDC2430-BOX",,"","",0,0,0,0,,0,0,,0
"R4-GWDC2430-GLASS DOOR",,"","",0,0,0,0,,0,0,,0
"R4-GWDC2439-BOX",,"","",0,0,0,0,,0,0,,0
"R4-GWDC2439-GLASS DOOR",,"","",0,0,0,0,,0,0,,0
"R4-LSB33",,"","",0,0,0,0,,0,0,,0
"R4-LSB36",,"","",0,0,0,0,,0,0,,0
"R4-MWC2730",,"","",0,0,0,0,,0,0,,0
"R4-MWC2739",,"","",0,0,0,0,,0,0,,0
"R4-MWC3030",,"","",0,0,0,0,,0,0,,0
"R4-MWC3039",,"","",0,0,0,0,,0,0,,0
"R4-OCM8",,"","",0,0,0,0,,0,0,,0
"R4-PC1884",,"","",0,0,0,0,,0,0,,0
"R4-PC1893",,"","",0,0,0,0,,0,0,,0
"R4-PC2484",,"","",0,0,0,0,,0,0,,0
"R4-PC2493",,"","",0,0,0,0,,0,0,,0
"R4-PN4896 1/4D",,"","",0,0,0,0,,0,0,,0
"R4-PRC3018",,"","",0,0,0,0,,0,0,,0
"R4-RC58",,"","",0,0,0,0,,0,0,,0
"R4-REF2496",,"","",0,0,0,0,,0,0,,0
"R4-ROT18",,"","",0,0,0,0,,0,0,,0
"R4-ROT24",,"","",0,0,0,0,,0,0,,0
"R4-ROT30",,"","",0,0,0,0,,0,0,,0
"R4-SAMPLE DOOR",,"","",0,0,0,0,,0,0,,0
"R4-SB27",,"","",0,0,0,0,,0,0,,0
"R4-SB30",,"","",0,0,0,0,,0,0,,0
"R4-SB33",,"","",0,0,0,0,,0,0,,0
"R4-SB36",,"","",0,0,0,0,,0,0,,0
"R4-SBA36",,"","",0,0,0,0,,0,0,,0
"R4-SHG30",,"","",0,0,0,0,,0,0,,0
"R4-SM8",,"","",0,0,0,0,,0,0,,0
"R4-SP3X34.5",,"","",0,0,0,0,,0,0,,0
"R4-TK8",,"","",0,0,0,0,,0,0,,0
"R4-TOUCH UP",,"","",0,0,0,0,,0,0,,0
"R4-VA2421",,"","",0,0,0,0,,0,0,,0
"R4-VA3021",,"","",0,0,0,0,,0,0,,0
"R4-VA3621",,"","",0,0,0,0,,0,0,,0
"R4-VAD3021-L",,"","",0,0,0,0,,0,0,,0
"R4-VAD3021-R",,"","",0,0,0,0,,0,0,,0
"R4-VAD3621-L",,"","",0,0,0,0,,0,0,,0
"R4-VAD3621-R",,"","",0,0,0,0,,0,0,,0
"R4-VAD4821",,"","",0,0,0,0,,0,0,,0
"R4-VAS36",,"","",0,0,0,0,,0,0,,0
"R4-VAS48",,"","",0,0,0,0,,0,0,,0
"R4-VAS72",,"","",0,0,0,0,,0,0,,0
"R4-W0930",,"","",0,0,0,0,,0,0,,0
"R4-W0939",,"","",0,0,0,0,,0,0,,0
"R4-W1230",,"","",0,0,0,0,,0,0,,0
"R4-W1239",,"","",0,0,0,0,,0,0,,0
"R4-W1530",,"","",0,0,0,0,,0,0,,0
"R4-W1539",,"","",0,0,0,0,,0,0,,0
"R4-W1830",,"","",0,0,0,0,,0,0,,0
"R4-W1839",,"","",0,0,0,0,,0,0,,0
"R4-W2130",,"","",0,0,0,0,,0,0,,0
"R4-W2139",,"","",0,0,0,0,,0,0,,0
"R4-W2412",,"","",0,0,0,0,,0,0,,0
"R4-W2415",,"","",0,0,0,0,,0,0,,0
"R4-W2418",,"","",0,0,0,0,,0,0,,0
"R4-W2421",,"","",0,0,0,0,,0,0,,0
"R4-W2424",,"","",0,0,0,0,,0,0,,0
"R4-W2430",,"","",0,0,0,0,,0,0,,0
"R4-W2439",,"","",0,0,0,0,,0,0,,0
"R4-W2730",,"","",0,0,0,0,,0,0,,0
"R4-W2739",,"","",0,0,0,0,,0,0,,0
"R4-W3012",,"","",0,0,0,0,,0,0,,0
"R4-W301224",,"","",0,0,0,0,,0,0,,0
"R4-W3015",,"","",0,0,0,0,,0,0,,0
"R4-W301524",,"","",0,0,0,0,,0,0,,0
"R4-W3018",,"","",0,0,0,0,,0,0,,0
"R4-W301824",,"","",0,0,0,0,,0,0,,0
"R4-W3021",,"","",0,0,0,0,,0,0,,0
"R4-W302124",,"","",-2,0,0,-2,,0,0,,0
"R4-W3024",,"","",0,0,0,0,,0,0,,0
"R4-W302424",,"","",0,0,0,0,,0,0,,0
"R4-W3030",,"","",0,0,0,0,,0,0,,0
"R4-W3039",,"","",0,0,0,0,,0,0,,0
"R4-W3312",,"","",0,0,0,0,,0,0,,0
"R4-W331224",,"","",0,0,0,0,,0,0,,0
"R4-W3315",,"","",0,0,0,0,,0,0,,0
"R4-W331524",,"","",0,0,0,0,,0,0,,0
"R4-W3318",,"","",0,0,0,0,,0,0,,0
"R4-W331824",,"","",0,0,0,0,,0,0,,0
"R4-W3321",,"","",0,0,0,0,,0,0,,0
"R4-W332124",,"","",0,0,0,0,,0,0,,0
"R4-W3324",,"","",0,0,0,0,,0,0,,0
"R4-W332424",,"","",0,0,0,0,,0,0,,0
"R4-W3330",,"","",0,0,0,0,,0,0,,0
"R4-W3339",,"","",0,0,0,0,,0,0,,0
"R4-W3612",,"","",0,0,0,0,,0,0,,0
"R4-W361224",,"","",0,0,0,0,,0,0,,0
"R4-W3615",,"","",0,0,0,0,,0,0,,0
"R4-W361524",,"","",0,0,0,0,,0,0,,0
"R4-W3618",,"","",0,0,0,0,,0,0,,0
"R4-W361824",,"","",0,0,0,0,,0,0,,0
"R4-W3621",,"","",0,0,0,0,,0,0,,0
"R4-W362124",,"","",0,0,0,0,,0,0,,0
"R4-W3624",,"","",0,0,0,0,,0,0,,0
"R4-W362424",,"","",0,0,0,0,,0,0,,0
"R4-W3630",,"","",0,0,0,0,,0,0,,0
"R4-W3639",,"","",0,0,0,0,,0,0,,0
"R4-WBC2730",,"","",0,0,0,0,,0,0,,0
"R4-WBC2739",,"","",0,0,0,0,,0,0,,0
"R4-WDC2430",,"","",0,0,0,0,,0,0,,0
"R4-WDC2439",,"","",0,0,0,0,,0,0,,0
"R4-WEA1230",,"","",0,0,0,0,,0,0,,0
"R4-WEA1239",,"","",0,0,0,0,,0,0,,0
"R4-WES630",,"","",0,0,0,0,,0,0,,0
"R4-WES639",,"","",0,0,0,0,,0,0,,0
"R4-WES930",,"","",0,0,0,0,,0,0,,0
"R4-WES939",,"","",0,0,0,0,,0,0,,0
"R4-WF330",,"","",0,0,0,0,,0,0,,0
"R4-WF339",,"","",0,0,0,0,,0,0,,0
"R4-WF396",,"","",0,0,0,0,,0,0,,0
"R4-WF630",,"","",0,0,0,0,,0,0,,0
"R4-WF639",,"","",0,0,0,0,,0,0,,0
"R4-WF696",,"","",0,0,0,0,,0,0,,0
"R4-WRC3018",,"","",0,0,0,0,,0,0,,0
"R4-WRP1230",,"","",0,0,0,0,,0,0,,0
"R4-WRP1239",,"","",0,0,0,0,,0,0,,0
"SE-B09",,"","",46,0,0,46,,0,0,,0
"SE-B12",,"","",70,0,0,70,,0,0,,0
"SE-B15",,"","",47,0,0,47,,0,0,,0
"SE-B18",,"","",44,0,0,44,,0,0,,0
"SE-B21",,"","",66,0,0,66,,0,0,,0
"SE-B24",,"","",30,0,0,30,,0,0,,0
"SE-B27",,"","",24,0,0,24,,0,0,,0
"SE-B30",,"","",84,0,0,84,,0,0,,0
"SE-B33",,"","",32,0,0,32,,0,0,,0
"SE-B36",,"","",33,0,0,33,,0,0,,0
"SE-BBC36",,"","",15,0,0,15,,0,0,,0
"SE-BBC42",,"","",19,0,0,19,,0,0,,0
"SE-BBM",,"","",35,0,0,35,,0,0,,0
"SE-BEA12-L",,"","",1,0,0,1,,0,0,,0
"SE-BEA12-R",,"","",0,0,0,0,,0,0,,0
"SE-BEA2424-L/R",,"","",2,0,0,2,,0,0,,0
"SE-BEOS6",,"","",0,0,0,0,,0,0,,0
"SE-BEOS9",,"","",0,0,0,0,,0,0,,0
"SE-BF3",,"","",197,0,0,197,,0,0,,0
"SE-BF6",,"","",0,0,0,0,,0,0,,0
"SE-BFF3",,"","",0,0,0,0,,0,0,,0
"SE-BMC30",,"","",6,0,0,6,,0,0,,0
"SE-BRP2430",,"","",22,0,0,22,,0,0,,0
"SE-BSR9",,"","",20,0,0,20,,0,0,,0
"SE-CM2-C",,"","",90,0,0,90,,1,0,"09/13/2023",0
"SE-CM2 3/4",,"","",-1,0,0,-1,,0,0,,0
"SE-CM8",,"","",249,0,0,249,,0,0,,0
"SE-CM8-S",,"","",0,0,0,0,,0,0,,0
"SE-DB12",,"","",0,0,0,0,,0,0,,0
"SE-DB15",,"","",22,0,0,22,,0,0,,0
"SE-DB18",,"","",24,0,0,24,,0,0,,0
"SE-DB21",,"","",15,0,0,15,,0,0,,0
"SE-DB24",,"","",15,0,0,15,,0,0,,0
"SE-DB30",,"","",5,0,0,5,,0,0,,0
"SE-DB36",,"","",3,0,0,3,,0,0,,0
"SE-DDB30",,"","",0,0,0,0,,0,0,,0
"SE-DDB36",,"","",0,0,0,0,,0,0,,0
"SE-DWP",,"","",79,0,0,79,,0,0,,0
"SE-FSB33",,"","",1,0,0,1,,0,0,,0
"SE-FSB39",,"","",0,0,0,0,,0,0,,0
"SE-GW1530-BOX",,"","",0,0,0,0,,0,0,,0
"SE-GW1530-GLASS DOOR",,"","",6,0,0,6,,0,0,,0
"SE-GW1536-BOX",,"","",1,0,0,1,,0,0,,0
"SE-GW1536-GLASS DOOR",,"","",0,0,0,0,,0,0,,0
"SE-GW1539-BOX",,"","",0,0,0,0,,0,0,,0
"SE-GW1539-GLASS DOOR",,"","",0,0,0,0,,0,0,,0
"SE-GW1830-BOX",,"","",0,0,0,0,,0,0,,0
"SE-GW1830-GLASS DOOR",,"","",0,0,0,0,,0,0,,0
"SE-GW1836-BOX",,"","",0,0,0,0,,0,0,,0
"SE-GW1836-GLASS DOOR",,"","",0,0,0,0,,0,0,,0
"SE-GW1839-BOX",,"","",0,0,0,0,,0,0,,0
"SE-GW1839-GLASS DOOR",,"","",0,0,0,0,,0,0,,0
"SE-GW2430-BOX",,"","",0,0,0,0,,0,0,,0
"SE-GW2430-GLASS DOOR",,"","",4,0,0,4,,0,0,,0
"SE-GW2436-BOX",,"","",0,0,0,0,,0,0,,0
"SE-GW2436-GLASS DOOR",,"","",0,0,0,0,,0,0,,0
"SE-GW2439-BOX",,"","",0,0,0,0,,0,0,,0
"SE-GW2439-GLASS DOOR",,"","",0,0,0,0,,0,0,,0
"SE-GW3030-BOX",,"","",1,0,0,1,,0,0,,0
"SE-GW3030-GLASS DOOR",,"","",5,0,0,5,,0,0,,0
"SE-GW3036-BOX",,"","",0,0,0,0,,0,0,,0
"SE-GW3036-GLASS DOOR",,"","",0,0,0,0,,0,0,,0
"SE-GW3039-BOX",,"","",0,0,0,0,,0,0,,0
"SE-GW3039-GLASS DOOR",,"","",0,0,0,0,,0,0,,0
"SE-GW3630-BOX",,"","",0,0,0,0,,0,0,,0
"SE-GW3630-GLASS DOOR",,"","",0,0,0,0,,0,0,,0
"SE-GW3636-BOX",,"","",0,0,0,0,,0,0,,0
"SE-GW3636-GLASS DOOR",,"","",0,0,0,0,,0,0,,0
"SE-GW3639-BOX",,"","",0,0,0,0,,0,0,,0
"SE-GW3639-GLASS DOOR",,"","",0,0,0,0,,0,0,,0
"SE-GWDC2430-BOX",,"","",1,0,0,1,,0,0,,0
"SE-GWDC2430-GLASS DOOR",,"","",3,0,0,3,,0,0,,0
"SE-GWDC2436-BOX",,"","",3,0,0,3,,0,0,,0
"SE-GWDC2436-GLASS DOOR",,"","",5,0,0,5,,0,0,,0
"SE-GWDC2439-BOX",,"","",5,0,0,5,,0,0,,0
"SE-GWDC2439-GLASS DOOR",,"","",0,0,0,0,,0,0,,0
"SE-LM8",,"","",30,0,0,30,,0,0,,0
"SE-LSB33",,"","",32,0,0,32,,0,0,,0
"SE-LSB36",,"","",42,0,0,42,,0,0,,0
"SE-MWC2730",,"","",0,0,0,0,,0,0,,0
"SE-MWC2736",,"","",0,0,0,0,,0,0,,0
"SE-MWC2739",,"","",0,0,0,0,,0,0,,0
"SE-MWC3030",,"","",3,0,0,3,,0,0,,0
"SE-MWC3036",,"","",0,0,0,0,,0,0,,0
"SE-MWC3039",,"","",0,0,0,0,,0,0,,0
"SE-OC3384",,"","",0,0,0,0,,0,0,,0
"SE-OC3390",,"","",0,0,0,0,,0,0,,0
"SE-OC3393",,"","",0,0,0,0,,0,0,,0
"SE-OCM8",,"","",9,0,0,9,,0,0,,0
"SE-ONL-RB3*3",,"","",0,0,0,0,,0,0,,0
"SE-PC1884",,"","",9,0,0,9,,0,0,,0
"SE-PC1890",,"","",0,0,0,0,,0,0,,0
"SE-PC1893",,"","",9,0,0,9,,0,0,,0
"SE-PC2484",,"","",10,0,0,10,,0,0,,0
"SE-PC2490",,"","",3,0,0,3,,0,0,,0
"SE-PC2493",,"","",4,0,0,4,,0,0,,0
"SE-PC3084",,"","",4,0,0,4,,0,0,,0
"SE-PC3090",,"","",0,0,0,0,,0,0,,0
"SE-PC3093",,"","",0,0,0,0,,0,0,,0
"SE-PN4896",,"","",23,0,0,23,,0,0,,0
"SE-PRC3018",,"","",0,0,0,0,,0,0,,0
"SE-RC58",,"","",0,0,0,0,,0,0,,0
"SE-REF2496",,"","",29,0,0,29,,0,0,,0
"SE-REF3096",,"","",9,0,0,9,,0,0,,0
"SE-ROT18",,"","",0,0,0,0,,0,0,,0
"SE-ROT24",,"","",0,0,0,0,,0,0,,0
"SE-ROT30",,"","",0,0,0,0,,0,0,,0
"SE-ROT33",,"","",0,0,0,0,,0,0,,0
"SE-ROT36",,"","",0,0,0,0,,0,0,,0
"SE-SAMPLE DOOR",,"","",0,0,0,0,,0,0,,0
"SE-SB27",,"","",9,0,0,9,,0,0,,0
"SE-SB30",,"","",62,0,0,62,,0,0,,0
"SE-SB33",,"","",10,0,0,10,,0,0,,0
"SE-SB36",,"","",41,0,0,41,,0,0,,0
"SE-SBA36",,"","",3,0,0,3,,0,0,,0
"SE-SHG30",,"","",3,0,0,3,,0,0,,0
"SE-SM8",,"","",0,0,0,0,,0,0,,0
"SE-SOB",,"","",0,0,0,0,,0,0,,0
"SE-SP3*34.5",,"","",6,0,0,6,,0,0,,0
"SE-TK8",,"","",401,0,0,401,,0,0,,0
"SE-TOUCH UP",,"","",5,0,0,5,,0,0,,0
"SE-VA2421",,"","",0,0,0,0,,1,0,"09/13/2023",0
"SE-VA3021",,"","",5,0,0,5,,0,0,,0
"SE-VA3621",,"","",0,0,0,0,,0,0,,0
"SE-VAD3021-L",,"","",0,0,0,0,,0,0,,0
"SE-VAD3021-R",,"","",0,0,0,0,,0,0,,0
"SE-VAD3621-L",,"","",0,0,0,0,,0,0,,0
"SE-VAD3621-R",,"","",1,0,0,1,,0,0,,0
"SE-VAD4821",,"","",0,0,0,0,,0,0,,0
"SE-VAS36",,"","",3,0,0,3,,0,0,,0
"SE-VAS48",,"","",6,0,0,6,,0,0,,0
"SE-VAS72",,"","",0,0,0,0,,0,0,,0
"SE-VDB12",,"","",0,0,0,0,,0,0,,0
"SE-VDB15",,"","",0,0,0,0,,0,0,,0
"SE-W0930",,"","",15,0,0,15,,0,0,,0
"SE-W0936",,"","",13,0,0,13,,0,0,,0
"SE-W0939",,"","",19,0,0,19,,0,0,,0
"SE-W1230",,"","",38,0,0,38,,0,0,,0
"SE-W1236",,"","",15,0,0,15,,0,0,,0
"SE-W1239",,"","",33,0,0,33,,2,0,"09/13/2023",0
"SE-W1530",,"","",37,0,0,37,,0,0,,0
"SE-W1536",,"","",18,0,0,18,,0,0,,0
"SE-W1539",,"","",32,0,0,32,,0,0,,0
"SE-W1830",,"","",55,0,0,55,,0,0,,0
"SE-W1836",,"","",17,0,0,17,,0,0,,0
"SE-W1839",,"","",7,0,0,7,,1,0,"09/13/2023",0
"SE-W2130",,"","",24,0,0,24,,0,0,,0
"SE-W2136",,"","",7,0,0,7,,0,0,,0
"SE-W2139",,"","",12,0,0,12,,0,0,,0
"SE-W2412",,"","",0,0,0,0,,0,0,,0
"SE-W2415",,"","",10,0,0,10,,0,0,,0
"SE-W2418",,"","",1,0,0,1,,0,0,,0
"SE-W2421",,"","",5,0,0,5,,0,0,,0
"SE-W2424",,"","",13,0,0,13,,0,0,,0
"SE-W2430",,"","",33,0,0,33,,0,0,,0
"SE-W2436",,"","",23,0,0,23,,0,0,,0
"SE-W2439",,"","",16,0,0,16,,0,0,,0
"SE-W2730",,"","",51,0,0,51,,0,0,,0
"SE-W2736",,"","",25,0,0,25,,0,0,,0
"SE-W2739",,"","",17,0,0,17,,0,0,,0
"SE-W3012",,"","",90,0,0,90,,0,0,,0
"SE-W301224",,"","",4,0,0,4,,0,0,,0
"SE-W3015",,"","",40,0,0,40,,0,0,,0
"SE-W301524",,"","",3,0,0,3,,0,0,,0
"SE-W3018",,"","",36,0,0,36,,0,0,,0
"SE-W301824",,"","",5,0,0,5,,0,0,,0
"SE-W3021",,"","",25,0,0,25,,0,0,,0
"SE-W302124",,"","",0,0,0,0,,0,0,,0
"SE-W3024",,"","",18,0,0,18,,0,0,,0
"SE-W302424",,"","",3,0,0,3,,0,0,,0
"SE-W3030",,"","",51,0,0,51,,0,0,,0
"SE-W3036",,"","",29,0,0,29,,0,0,,0
"SE-W3039",,"","",32,0,0,32,,0,0,,0
"SE-W3312",,"","",4,0,0,4,,0,0,,0
"SE-W331224",,"","",2,0,0,2,,0,0,,0
"SE-W3315",,"","",1,0,0,1,,0,0,,0
"SE-W331524",,"","",1,0,0,1,,0,0,,0
"SE-W3318",,"","",4,0,0,4,,0,0,,0
"SE-W331824",,"","",3,0,0,3,,0,0,,0
"SE-W3321",,"","",1,0,0,1,,0,0,,0
"SE-W332124",,"","",0,0,0,0,,0,0,,0
"SE-W3324",,"","",1,0,0,1,,0,0,,0
"SE-W332424",,"","",0,0,0,0,,0,0,,0
"SE-W3330",,"","",23,0,0,23,,0,0,,0
"SE-W3336",,"","",11,0,0,11,,0,0,,0
"SE-W3339",,"","",46,0,0,46,,0,0,,0
"SE-W3612",,"","",1,0,0,1,,0,0,,0
"SE-W361224",,"","",14,0,0,14,,0,0,,0
"SE-W3615",,"","",0,0,0,0,,0,0,,0
"SE-W361524",,"","",0,0,0,0,,0,0,,0
"SE-W3618",,"","",6,0,0,6,,0,0,,0
"SE-W361824",,"","",17,0,0,17,,0,0,,0
"SE-W3621",,"","",8,0,0,8,,0,0,,0
"SE-W362124",,"","",20,0,0,20,,0,0,,0
"SE-W3624",,"","",0,0,0,0,,0,0,,0
"SE-W362424",,"","",0,0,0,0,,0,0,,0
"SE-W3630",,"","",8,0,0,8,,0,0,,0
"SE-W3636",,"","",9,0,0,9,,0,0,,0
"SE-W3639",,"","",13,0,0,13,,0,0,,0
"SE-WBC2730",,"","",0,0,0,0,,0,0,,0
"SE-WBC2736",,"","",0,0,0,0,,0,0,,0
"SE-WBC2739",,"","",0,0,0,0,,0,0,,0
"SE-WDC2430",,"","",38,0,0,38,,0,0,,0
"SE-WDC2436",,"","",15,0,0,15,,0,0,,0
"SE-WDC2439",,"","",18,0,0,18,,0,0,,0
"SE-WEA1230",,"","",0,0,0,0,,0,0,,0
"SE-WEA1236",,"","",1,0,0,1,,0,0,,0
"SE-WEA1239",,"","",2,0,0,2,,0,0,,0
"SE-WES630",,"","",0,0,0,0,,0,0,,0
"SE-WES636",,"","",2,0,0,2,,0,0,,0
"SE-WES639",,"","",0,0,0,0,,0,0,,0
"SE-WES930",,"","",1,0,0,1,,0,0,,0
"SE-WES936",,"","",0,0,0,0,,0,0,,0
"SE-WES939",,"","",0,0,0,0,,0,0,,0
"SE-WF330",,"","",34,0,0,34,,0,0,,0
"SE-WF336",,"","",0,0,0,0,,0,0,,0
"SE-WF339",,"","",60,0,0,60,,0,0,,0
"SE-WF396",,"","",43,0,0,43,,1,0,"09/13/2023",0
"SE-WF630",,"","",7,0,0,7,,0,0,,0
"SE-WF636",,"","",0,0,0,0,,0,0,,0
"SE-WF639",,"","",20,0,0,20,,0,0,,0
"SE-WF696",,"","",99,0,0,99,,0,0,,0
"SE-WFF330",,"","",0,0,0,0,,0,0,,0
"SE-WFF336",,"","",0,0,0,0,,0,0,,0
"SE-WFF339",,"","",0,0,0,0,,0,0,,0
"SE-WHF33308",,"","",0,0,0,0,,0,0,,0
"SE-WHF39308",,"","",0,0,0,0,,0,0,,0
"SE-WRC3018",,"","",10,0,0,10,,0,0,,0
"SE-WRP1230",,"","",10,0,0,10,,0,0,,0
"SE-WRP1236",,"","",2,0,0,2,,0,0,,0
"SE-WRP1239",,"","",8,0,0,8,,0,0,,0
"SE1-B09",,"","",1,0,0,1,,0,0,,0
"SE1-B12",,"","",-1,0,0,-1,,0,0,,0
"SE1-B15",,"","",13,0,0,13,,0,0,,0
"SE1-B18",,"","",1,0,0,1,,0,0,,0
"SE1-B21",,"","",1,0,0,1,,0,0,,0
"SE1-B24",,"","",1,0,0,1,,0,0,,0
"SE1-B27",,"","",0,0,0,0,,0,0,,0
"SE1-B30",,"","",1,0,0,1,,0,0,,0
"SE1-B33",,"","",-1,0,0,-1,,0,0,,0
"SE1-B36",,"","",0,0,0,0,,0,0,,0
"SE1-BBC36",,"","",0,0,0,0,,0,0,,0
"SE1-BBC42",,"","",4,0,0,4,,0,0,,0
"SE1-BBM",,"","",0,0,0,0,,0,0,,0
"SE1-BEA12-L",,"","",3,0,0,3,,0,0,,0
"SE1-BEA12-R",,"","",6,0,0,6,,0,0,,0
"SE1-BEA2424-L/R",,"","",4,0,0,4,,0,0,,0
