,Pref Vendor,Reorder Pt (Min),Max,On Hand,On Sales Order,For Assemblies,Available,Order,On PO,Reorder Qty,Next Deliv,Sales/Week
Inventory333,,,,,,,,,,,,
LB-WBC2739-FP-R (RIGHT DOOR),,,,0,0,0,0,,0,0,,0
LB-WDC2430-BOX,,,,0,0,0,0,,0,0,,0
LB-WDC2430-FP-L (LEFT DOOR),,,,0,0,0,0,,0,0,,0
LB-WDC2430-FP-R (RIGHT DOOR),,,,0,0,0,0,,0,0,,0
LB-WDC2439-BOX,,,,0,0,0,0,,0,0,,0
LB-WDC2439-FP-L (LEFT DOOR),,,,0,0,0,0,,0,0,,0
LB-WDC2439-FP-R (RIGHT DOOR),,,,0,0,0,0,,0,0,,0
LB-WEA1230-BOX,,,,0,0,0,0,,0,0,,0
LB-WEA1230-FP,,,,0,0,0,0,,0,0,,0
LB-WEA1239-BOX,,,,0,0,0,0,,0,0,,0
LB-WEA1239-FP,,,,0,0,0,0,,0,0,,0
LB-WEOS1230,,,,0,0,0,0,,0,0,,0
LB-WEOS1239,,,,0,0,0,0,,0,0,,0
LB-WEOS630,,,,0,0,0,0,,0,0,,0
LB-WEOS639,,,,0,0,0,0,,0,0,,0
LB-WEOS930,,,,0,0,0,0,,0,0,,0
LB-WEOS939,,,,0,0,0,0,,0,0,,0
LB-WF330,,,,0,0,0,0,,0,0,,0
LB-WF339,,,,0,0,0,0,,0,0,,0
LB-WF396,,,,0,0,0,0,,0,0,,0
LB-WF630,,,,0,0,0,0,,0,0,,0
LB-WF639,,,,0,0,0,0,,0,0,,0
LB-WF696,,,,0,0,0,0,,0,0,,0
LB-WRC3018-FP,,,,0,0,0,0,,0,0,,0
LB-WRP1230-FP,,,,0,0,0,0,,0,0,,0
LB-WRP1239-FP,,,,0,0,0,0,,0,0,,0
M1-B09,,,,0,0,0,0,,0,0,,0
M1-B12,,,,0,0,0,0,,0,0,,0
M1-B15,,,,0,0,0,0,,0,0,,0
M1-B18,,,,0,0,0,0,,0,0,,0
M1-B21,,,,0,0,0,0,,0,0,,0
M1-B24,,,,0,0,0,0,,0,0,,0
M1-B27,,,,0,0,0,0,,0,0,,0
M1-B30,,,,0,0,0,0,,0,0,,0
M1-B33,,,,0,0,0,0,,0,0,,0
M1-B36,,,,0,0,0,0,,0,0,,0
M1-BBC36,,,,0,0,0,0,,0,0,,0
M1-BBC42,,,,0,0,0,0,,0,0,,0
M1-BEA12-L,,,,0,0,0,0,,0,0,,0
M1-BEA12-R,,,,0,0,0,0,,0,0,,0
M1-BEA24,,,,0,0,0,0,,0,0,,0
M1-BEOS6,,,,0,0,0,0,,0,0,,0
M1-BEOS9,,,,0,0,0,0,,0,0,,0
M1-BF3,,,,0,0,0,0,,0,0,,0
M1-BF6,,,,0,0,0,0,,0,0,,0
M1-BFF3,,,,0,0,0,0,,0,0,,0
M1-BRP2430,,,,0,0,0,0,,0,0,,0
M1-BSR09,,,,0,0,0,0,,0,0,,0
M1-CM2 3/4,,,,0,0,0,0,,0,0,,0
M1-CM8,,,,0,0,0,0,,0,0,,0
M1-DB12,,,,0,0,0,0,,0,0,,0
M1-DB15,,,,0,0,0,0,,0,0,,0
M1-DB18,,,,0,0,0,0,,0,0,,0
M1-DB21,,,,0,0,0,0,,0,0,,0
M1-DB24,,,,0,0,0,0,,0,0,,0
M1-DWP,,,,0,0,0,0,,0,0,,0
M1-GW1530-BOX,,,,0,0,0,0,,0,0,,0
M1-GW1530-GLASS DOOR,,,,0,0,0,0,,0,0,,0
M1-GW1539-BOX,,,,0,0,0,0,,0,0,,0
M1-GW1539-GLASS DOOR,,,,0,0,0,0,,0,0,,0
M1-GW1830-BOX,,,,0,0,0,0,,0,0,,0
M1-GW1830-GLASS DOOR,,,,0,0,0,0,,0,0,,0
M1-GW1839-BOX,,,,0,0,0,0,,0,0,,0
M1-GW1839-GLASS DOOR,,,,0,0,0,0,,0,0,,0
M1-GW2430-BOX,,,,0,0,0,0,,0,0,,0
M1-GW2430-GLASS DOOR,,,,0,0,0,0,,0,0,,0
M1-GW2439-BOX,,,,0,0,0,0,,0,0,,0
M1-GW2439-GLASS DOOR,,,,0,0,0,0,,0,0,,0
M1-GW3030-BOX,,,,0,0,0,0,,0,0,,0
M1-GW3030-GLASS DOOR,,,,0,0,0,0,,0,0,,0
M1-GW3039-BOX,,,,0,0,0,0,,0,0,,0
M1-GW3039-GLASS DOOR,,,,0,0,0,0,,0,0,,0
M1-GW3630-BOX,,,,0,0,0,0,,0,0,,0
M1-GW3630-GLASS DOOR,,,,0,0,0,0,,0,0,,0
M1-GW3639-BOX,,,,0,0,0,0,,0,0,,0
M1-GW3639-GLASS DOOR,,,,0,0,0,0,,0,0,,0
M1-GWDC2430-BOX,,,,0,0,0,0,,0,0,,0
M1-GWDC2430-GLASS DOOR,,,,0,0,0,0,,0,0,,0
M1-GWDC2439-BOX,,,,0,0,0,0,,0,0,,0
M1-GWDC2439-GLASS DOOR,,,,0,0,0,0,,0,0,,0
M1-LM8,,,,0,0,0,0,,0,0,,0
M1-LSB33,,,,0,0,0,0,,0,0,,0
M1-LSB36,,,,0,0,0,0,,0,0,,0
M1-MWC2730,,,,0,0,0,0,,0,0,,0
M1-MWC2739,,,,0,0,0,0,,0,0,,0
M1-MWC3030,,,,0,0,0,0,,0,0,,0
M1-MWC3039,,,,0,0,0,0,,0,0,,0
M1-OCM8,,,,0,0,0,0,,0,0,,0
M1-ONL-RB3*3,,,,0,0,0,0,,0,0,,0
M1-PC1884,,,,0,0,0,0,,0,0,,0
M1-PC1893,,,,0,0,0,0,,0,0,,0
M1-PC2484,,,,0,0,0,0,,0,0,,0
M1-PC2493,,,,0,0,0,0,,0,0,,0
M1-PN4896,,,,0,0,0,0,,0,0,,0
M1-PRC3018,,,,0,0,0,0,,0,0,,0
M1-RC58,,,,0,0,0,0,,0,0,,0
M1-REF2496,,,,0,0,0,0,,0,0,,0
M1-ROT18,,,,0,0,0,0,,0,0,,0
M1-ROT24,,,,0,0,0,0,,0,0,,0
M1-ROT30,,,,0,0,0,0,,0,0,,0
M1-SAMPLE DOOR,,,,0,0,0,0,,0,0,,0
M1-SB27,,,,0,0,0,0,,0,0,,0
M1-SB30,,,,0,0,0,0,,0,0,,0
M1-SB33,,,,0,0,0,0,,0,0,,0
M1-SB36,,,,0,0,0,0,,0,0,,0
M1-SBA36,,,,0,0,0,0,,0,0,,0
M1-SHG30,,,,0,0,0,0,,0,0,,0
M1-SM8,,,,0,0,0,0,,0,0,,0
M1-SOB,,,,0,0,0,0,,0,0,,0
M1-SP3*34.5,,,,0,0,0,0,,0,0,,0
M1-TK8,,,,0,0,0,0,,0,0,,0
M1-TOUCH UP,,,,0,0,0,0,,0,0,,0
M1-VAS36,,,,0,0,0,0,,0,0,,0
M1-VAS48,,,,0,0,0,0,,0,0,,0
M1-VAS72,,,,0,0,0,0,,0,0,,0
M1-W0930,,,,0,0,0,0,,0,0,,0
M1-W0939,,,,0,0,0,0,,0,0,,0
M1-W1230,,,,0,0,0,0,,0,0,,0
M1-W1239,,,,0,0,0,0,,0,0,,0
M1-W1530,,,,0,0,0,0,,0,0,,0
M1-W1539,,,,0,0,0,0,,0,0,,0
M1-W1830,,,,0,0,0,0,,0,0,,0
M1-W1839,,,,0,0,0,0,,0,0,,0
M1-W2130,,,,0,0,0,0,,0,0,,0
M1-W2139,,,,0,0,0,0,,0,0,,0
M1-W2412,,,,0,0,0,0,,0,0,,0
M1-W2415,,,,0,0,0,0,,0,0,,0
M1-W2418,,,,0,0,0,0,,0,0,,0
M1-W2421,,,,0,0,0,0,,0,0,,0
M1-W2424,,,,0,0,0,0,,0,0,,0
M1-W2430,,,,0,0,0,0,,0,0,,0
M1-W2439,,,,0,0,0,0,,0,0,,0
M1-W2730,,,,0,0,0,0,,0,0,,0
M1-W2739,,,,0,0,0,0,,0,0,,0
M1-W3012,,,,0,0,0,0,,0,0,,0
M1-W301224,,,,0,0,0,0,,0,0,,0
M1-W3015,,,,0,0,0,0,,0,0,,0
M1-W301524,,,,0,0,0,0,,0,0,,0
M1-W3018,,,,0,0,0,0,,0,0,,0
M1-W301824,,,,0,0,0,0,,0,0,,0
M1-W3021,,,,0,0,0,0,,0,0,,0
M1-W302124,,,,0,0,0,0,,0,0,,0
M1-W3024,,,,0,0,0,0,,0,0,,0
M1-W302424,,,,0,0,0,0,,0,0,,0
M1-W3030,,,,0,0,0,0,,0,0,,0
M1-W3039,,,,0,0,0,0,,0,0,,0
M1-W3312,,,,0,0,0,0,,0,0,,0
M1-W331224,,,,0,0,0,0,,0,0,,0
M1-W3315,,,,0,0,0,0,,0,0,,0
M1-W331524,,,,0,0,0,0,,0,0,,0
M1-W3318,,,,0,0,0,0,,0,0,,0
M1-W3321,,,,0,0,0,0,,0,0,,0
M1-W332124,,,,0,0,0,0,,0,0,,0
M1-W3324,,,,0,0,0,0,,0,0,,0
M1-W332424,,,,0,0,0,0,,0,0,,0
M1-W3330,,,,0,0,0,0,,0,0,,0
M1-W3339,,,,0,0,0,0,,0,0,,0
M1-W3612,,,,0,0,0,0,,0,0,,0
M1-W361224,,,,0,0,0,0,,0,0,,0
M1-W3615,,,,0,0,0,0,,0,0,,0
M1-W361524,,,,0,0,0,0,,0,0,,0
M1-W3618,,,,0,0,0,0,,0,0,,0
M1-W361824,,,,0,0,0,0,,0,0,,0
M1-W3621,,,,0,0,0,0,,0,0,,0
M1-W362124,,,,0,0,0,0,,0,0,,0
M1-W3624,,,,0,0,0,0,,0,0,,0
M1-W362424,,,,0,0,0,0,,0,0,,0
M1-W3630,,,,0,0,0,0,,0,0,,0
M1-W3639,,,,0,0,0,0,,0,0,,0
M1-WBC2730,,,,0,0,0,0,,0,0,,0
M1-WBC2739,,,,0,0,0,0,,0,0,,0
M1-WDC2430,,,,0,0,0,0,,0,0,,0
M1-WDC2439,,,,0,0,0,0,,0,0,,0
M1-WEA1230,,,,0,0,0,0,,0,0,,0
M1-WEA1239,,,,0,0,0,0,,0,0,,0
M1-WES630,,,,0,0,0,0,,0,0,,0
M1-WES639,,,,0,0,0,0,,0,0,,0
M1-WES930,,,,0,0,0,0,,0,0,,0
M1-WES939,,,,0,0,0,0,,0,0,,0
M1-WF330,,,,0,0,0,0,,0,0,,0
M1-WF339,,,,0,0,0,0,,0,0,,0
M1-WF396,,,,0,0,0,0,,0,0,,0
M1-WF630,,,,0,0,0,0,,0,0,,0
M1-WF639,,,,0,0,0,0,,0,0,,0
M1-WF696,,,,0,0,0,0,,0,0,,0
M1-WFF330,,,,0,0,0,0,,0,0,,0
M1-WFF339,,,,0,0,0,0,,0,0,,0
M1-WHF30308,,,,0,0,0,0,,0,0,,0
M1-WHF33308,,,,0,0,0,0,,0,0,,0
M1-WHF36308,,,,0,0,0,0,,0,0,,0
M1-WHF39308,,,,0,0,0,0,,0,0,,0
M1-WRC3018,,,,0,0,0,0,,0,0,,0
M1-WRP1230,,,,0,0,0,0,,0,0,,0
M1-WRP1239,,,,0,0,0,0,,0,0,,0
MS-B09,,,,50,0,0,50,,0,0,,0
MS-B12,,,,65,0,0,65,,0,0,,0
MS-B15,,,,46,0,0,46,,0,0,,0
MS-B18,,,,55,0,0,55,,0,0,,0
MS-B21,,,,24,0,0,24,,0,0,,0
MS-B24,,,,38,0,0,38,,0,0,,0
MS-B27,,,,25,0,0,25,,0,0,,0
MS-B30,,,,40,0,0,40,,0,0,,0
MS-B33,,,,29,0,0,29,,0,0,,0
MS-B36,,,,27,0,0,27,,0,0,,0
MS-BBC36,,,,13,0,0,13,,0,0,,0
MS-BBC42,,,,10,0,0,10,,0,0,,0
MS-BBM,,,,26,0,0,26,,0,0,,0
MS-BEA2412L,,,,4,0,0,4,,0,0,,0
MS-BEA2412R,,,,1,0,0,1,,0,0,,0
MS-BEA2424,,,,0,0,0,0,,0,0,,0
MS-BEOS6,,,,0,0,0,0,,0,0,,0
MS-BEOS9,,,,1,0,0,1,,0,0,,0
MS-BF3,,,,63,0,0,63,,0,0,,0
MS-BF6,,,,19,0,0,19,,0,0,,0
MS-BMC30,,,,8,0,0,8,,0,0,,0
MS-BRP2430,,,,16,0,0,16,,0,0,,0
MS-BSR9,,,,12,0,0,12,,0,0,,0
MS-CM2-C,,,,195,0,0,195,,0,0,,0
MS-CM2 3/4,,,,0,0,0,0,,0,0,,0
MS-CM8,,,,35,0,0,35,,0,0,,0
MS-CM8-S,,,,190,0,0,190,,0,0,,0
MS-DB12,,,,12,0,0,12,,0,0,,0
MS-DB15,,,,8,0,0,8,,0,0,,0
MS-DB18,,,,10,0,0,10,,0,0,,0
MS-DB21,,,,2,0,0,2,,0,0,,0
MS-DB24,,,,16,0,0,16,,0,0,,0
MS-DB30,,,,8,0,0,8,,0,0,,0
MS-DB36,,,,5,0,0,5,,0,0,,0
MS-DDB30,,,,1,0,0,1,,0,0,,0
MS-DDB36,,,,0,0,0,0,,0,0,,0
MS-DWP,,,,14,0,0,14,,0,0,,0
MS-FSB33,,,,2,0,0,2,,0,0,,0
MS-FSB39,,,,-1,0,0,-1,,0,0,,0
MS-GRPO,,,,0,0,0,0,,0,0,,0
MS-GW1530-BOX,,,,2,0,0,2,,2,0,11/13/2023,0
MS-GW1530-GLASS DOOR,,,,3,0,0,3,,0,0,,0
MS-GW1536-BOX,,,,0,0,0,0,,0,0,,0
MS-GW1536-GLASS DOOR,,,,1,0,0,1,,0,0,,0
MS-GW1539-BOX,,,,1,0,0,1,,0,0,,0
MS-GW1539-GLASS DOOR,,,,1,0,0,1,,0,0,,0
MS-GW1830-BOX,,,,1,0,0,1,,0,0,,0
MS-GW1830-GLASS DOOR,,,,1,0,0,1,,0,0,,0
MS-GW1836-BOX,,,,2,0,0,2,,0,0,,0
MS-GW1836-GLASS DOOR,,,,1,0,0,1,,0,0,,0
MS-GW1839-BOX,,,,0,0,0,0,,0,0,,0
MS-GW1839-GLASS DOOR,,,,3,0,0,3,,0,0,,0
MS-GW2430-BOX,,,,3,0,0,3,,0,0,,0
MS-GW2430-GLASS DOOR,,,,4,0,0,4,,0,0,,0
MS-GW2436-BOX,,,,1,0,0,1,,0,0,,0
MS-GW2436-GLASS DOOR,,,,4,0,0,4,,0,0,,0
MS-GW2439-BOX,,,,0,0,0,0,,0,0,,0
MS-GW2439-GLASS DOOR,,,,4,0,0,4,,0,0,,0
MS-GW3030-BOX,,,,2,0,0,2,,0,0,,0
MS-GW3030-GLASS DOOR,,,,1,0,0,1,,0,0,,0
MS-GW3036-BOX,,,,5,0,0,5,,0,0,,0
MS-GW3036-GLASS DOOR,,,,10,0,0,10,,0,0,,0
MS-GW3039-BOX,,,,2,0,0,2,,0,0,,0
MS-GW3039-GLASS DOOR,,,,10,0,0,10,,0,0,,0
MS-GW3630-BOX,,,,4,0,0,4,,0,0,,0
MS-GW3630-GLASS DOOR,,,,1,0,0,1,,0,0,,0
MS-GW3636-BOX,,,,0,0,0,0,,0,0,,0
MS-GW3636-GLASS DOOR,,,,3,0,0,3,,0,0,,0
MS-GW3639-BOX,,,,1,0,0,1,,0,0,,0
MS-GW3639-GLASS DOOR,,,,3,0,0,3,,0,0,,0
MS-GWDC2430-BOX,,,,2,0,0,2,,0,0,,0
MS-GWDC2430-GLASS DOOR,,,,1,0,0,1,,0,0,,0
MS-GWDC2436-BOX,,,,4,0,0,4,,0,0,,0
MS-GWDC2436-GLASS DOOR,,,,4,0,0,4,,0,0,,0
MS-GWDC2439-BOX,,,,3,0,0,3,,0,0,,0
MS-GWDC2439-GLASS DOOR,,,,4,0,0,4,,0,0,,0
MS-LM8,,,,11,0,0,11,,0,0,,0
MS-LSB33,,,,28,0,0,28,,0,0,,0
MS-LSB36,,,,42,0,0,42,,0,0,,0
MS-MWC2730,,,,0,0,0,0,,0,0,,0
MS-MWC2736,,,,1,0,0,1,,0,0,,0
MS-MWC2739,,,,2,0,0,2,,0,0,,0
MS-MWC3030,,,,0,0,0,0,,0,0,,0
MS-MWC3036,,,,0,0,0,0,,0,0,,0
MS-MWC3039,,,,0,0,0,0,,0,0,,0
MS-OC3384,,,,0,0,0,0,,0,0,,0
MS-OC3390,,,,0,0,0,0,,0,0,,0
MS-OC3393,,,,0,0,0,0,,0,0,,0
MS-OCM8,,,,19,0,0,19,,0,0,,0
MS-PC1884,,,,2,0,0,2,,0,0,,0
MS-PC1890,,,,4,0,0,4,,0,0,,0
MS-PC1893,,,,4,0,0,4,,0,0,,0
MS-PC2484,,,,1,0,0,1,,0,0,,0
MS-PC2490,,,,4,0,0,4,,0,0,,0
MS-PC2493,,,,3,0,0,3,,1,0,11/07/2023,0
MS-PC3084,,,,1,0,0,1,,0,0,,0
MS-PC3090,,,,0,0,0,0,,0,0,,0
MS-PC3093,,,,0,0,0,0,,0,0,,0
MS-PN4896,,,,43,0,0,43,,0,0,,0
MS-PRC3018,,,,0,0,0,0,,0,0,,0
MS-RC58,,,,5,0,0,5,,0,0,,0
MS-REF2496,,,,124,0,0,124,,0,0,,0
MS-REF3096,,,,2,0,0,2,,0,0,,0
MS-ROT18,,,,2,0,0,2,,0,0,,0
MS-ROT24,,,,4,0,0,4,,0,0,,0
MS-ROT30,,,,1,0,0,1,,0,0,,0
MS-ROT33,,,,1,0,0,1,,0,0,,0
MS-ROT36,,,,3,0,0,3,,0,0,,0
MS-SAMPLE DOOR,,,,19,0,0,19,,0,0,,0
MS-SB27,,,,3,0,0,3,,0,0,,0
MS-SB30,,,,51,0,0,51,,0,0,,0
MS-SB33,,,,13,0,0,13,,0,0,,0
MS-SB36,,,,37,0,0,37,,0,0,,0
MS-SBA36,,,,14,0,0,14,,0,0,,0
MS-SHG30,,,,7,0,0,7,,0,0,,0
MS-SM8,,,,56,0,0,56,,0,0,,0
MS-SP3*34.5,,,,10,0,0,10,,0,0,,0
MS-TK,,,,59,0,0,59,,0,0,,0
MS-TOUCH UP,,,,4,0,0,4,,0,0,,0
MS-VA2421,,,,18,0,0,18,,0,0,,0
MS-VA3021,,,,15,0,0,15,,0,0,,0
MS-VA3621,,,,6,0,0,6,,0,0,,0
MS-VAD3021-L,,,,0,0,0,0,,0,0,,0
MS-VAD3021-R,,,,1,0,0,1,,0,0,,0
MS-VAD3621-L,,,,2,0,0,2,,0,0,,0
MS-VAD3621-R,,,,0,0,0,0,,0,0,,0
MS-VAD4821,,,,3,0,0,3,,0,0,,0
MS-VAS36,,,,4,0,0,4,,0,0,,0
MS-VAS48,,,,8,0,0,8,,0,0,,0
MS-VAS72,,,,10,0,0,10,,0,0,,0
MS-VDB12,,,,10,0,0,10,,0,0,,0
MS-VDB15,,,,2,0,0,2,,0,0,,0
MS-W0930,,,,13,0,0,13,,0,0,,0
MS-W0936,,,,13,0,0,13,,0,0,,0
MS-W0939,,,,9,0,0,9,,0,0,,0
MS-W1230,,,,40,0,0,40,,0,0,,0
MS-W1236,,,,20,0,0,20,,0,0,,0
MS-W1239,,,,27,0,0,27,,0,0,,0
MS-W1530,,,,34,0,0,34,,0,0,,0
MS-W1536,,,,3,0,0,3,,0,0,,0
MS-W1539,,,,8,0,0,8,,0,0,,0
MS-W1830,,,,18,0,0,18,,0,0,,0
MS-W1836,,,,16,0,0,16,,0,0,,0
MS-W1839,,,,21,0,0,21,,0,0,,0
MS-W2130,,,,21,0,0,21,,0,0,,0
MS-W2136,,,,15,0,0,15,,0,0,,0
MS-W2139,,,,10,0,0,10,,0,0,,0
MS-W2412,,,,2,0,0,2,,0,0,,0
MS-W2415,,,,1,0,0,1,,0,0,,0
MS-W2418,,,,1,0,0,1,,0,0,,0
MS-W2421,,,,6,0,0,6,,0,0,,0
MS-W2424,,,,1,0,0,1,,0,0,,0
MS-W2430,,,,41,0,0,41,,0,0,,0
MS-W2436,,,,22,0,0,22,,0,0,,0
MS-W2439,,,,33,0,0,33,,0,0,,0
MS-W2730,,,,2,0,0,2,,0,0,,0
MS-W2736,,,,-1,0,0,-1,,0,0,,0
MS-W2739,,,,17,0,0,17,,0,0,,0
MS-W3012,,,,43,0,0,43,,0,0,,0
MS-W301224,,,,1,0,0,1,,0,0,,0
MS-W3015,,,,19,0,0,19,,0,0,,0
MS-W301524,,,,6,0,0,6,,0,0,,0
MS-W3018,,,,30,0,0,30,,0,0,,0
MS-W301824,,,,3,0,0,3,,0,0,,0
MS-W3021,,,,27,0,0,27,,0,0,,0
MS-W302124,,,,4,0,0,4,,0,0,,0
MS-W3024,,,,14,0,0,14,,0,0,,0
MS-W302424,,,,1,0,0,1,,0,0,,0
MS-W3030,,,,22,0,0,22,,0,0,,0
MS-W3036,,,,8,0,0,8,,0,0,,0
MS-W3039,,,,22,0,0,22,,0,0,,0
MS-W3312,,,,0,0,0,0,,0,0,,0
MS-W331224,,,,2,0,0,2,,0,0,,0
MS-W3315,,,,2,0,0,2,,0,0,,0
MS-W331524,,,,1,0,0,1,,0,0,,0
MS-W3318,,,,1,0,0,1,,0,0,,0
MS-W331824,,,,2,0,0,2,,0,0,,0
MS-W3321,,,,6,0,0,6,,0,0,,0
MS-W332124,,,,3,0,0,3,,0,0,,0
MS-W3324,,,,3,0,0,3,,0,0,,0
MS-W332424,,,,2,0,0,2,,0,0,,0
MS-W3330,,,,10,0,0,10,,0,0,,0
MS-W3336,,,,12,0,0,12,,0,0,,0
MS-W3339,,,,9,0,0,9,,0,0,,0
MS-W3612,,,,9,0,0,9,,0,0,,0
MS-W361224,,,,10,0,0,10,,0,0,,0
MS-W3615,,,,0,0,0,0,,0,0,,0
MS-W361524,,,,2,0,0,2,,0,0,,0
MS-W3618,,,,17,0,0,17,,0,0,,0
MS-W361824,,,,29,0,0,29,,0,0,,0
MS-W3621,,,,7,0,0,7,,0,0,,0
MS-W362124,,,,15,0,0,15,,0,0,,0
MS-W3624,,,,7,0,0,7,,0,0,,0
MS-W362424,,,,1,0,0,1,,0,0,,0
MS-W3630,,,,22,0,0,22,,0,0,,0
MS-W3636,,,,14,0,0,14,,0,0,,0
MS-W3639,,,,18,0,0,18,,0,0,,0
MS-WBC2730,,,,-3,0,0,-3,,2,0,02/29/2024,0
MS-WBC2736,,,,1,0,0,1,,0,0,,0
MS-WBC2739,,,,0,0,0,0,,0,0,,14
MS-WDC2430,,,,32,0,0,32,,0,0,,0
MS-WDC2436,,,,32,0,0,32,,0,0,,0
MS-WDC2439,,,,23,0,0,23,,0,0,,0
MS-WEA1230,,,,1,0,0,1,,0,0,,0
MS-WEA1236,,,,1,0,0,1,,0,0,,0
MS-WEA1239,,,,2,0,0,2,,0,0,,0
MS-WES630,,,,1,0,0,1,,0,0,,0
MS-WES636,,,,0,0,0,0,,0,0,,0
MS-WES639,,,,1,0,0,1,,0,0,,0
MS-WES930,,,,2,0,0,2,,0,0,,0
MS-WES936,,,,1,0,0,1,,0,0,,0
MS-WES939,,,,1,0,0,1,,0,0,,0
MS-WF330,,,,-21,0,0,-21,,0,0,,0
MS-WF336,,,,32,0,0,32,,0,0,,0
MS-WF339,,,,211,0,0,211,,0,0,,0
MS-WF396,,,,50,0,0,50,,0,0,,0
MS-WF630,,,,-6,0,0,-6,,0,0,,0
MS-WF636,,,,14,0,0,14,,0,0,,0
MS-WF639,,,,15,0,0,15,,0,0,,0
MS-WF696,,,,73,0,0,73,,0,0,,0
MS-WFF330,,,,0,0,0,0,,0,0,,0
MS-WFF336,,,,1,0,0,1,,0,0,,0
MS-WFF339,,,,2,0,0,2,,0,0,,0
MS-WRC3018,,,,3,0,0,3,,0,0,,0
MS-WRP1230,,,,58,0,0,58,,0,0,,0
MS-WRP1236,,,,17,0,0,17,,0,0,,0
MS-WRP1239,,,,40,0,0,40,,0,0,,0
MS1-B09,,,,0,0,0,0,,0,0,,0
MS1-B12,,,,0,0,0,0,,0,0,,0
MS1-B15,,,,0,0,0,0,,0,0,,0
MS1-B18,,,,0,0,0,0,,0,0,,0
MS1-B21,,,,0,0,0,0,,0,0,,0
MS1-B24,,,,14,0,0,14,,0,0,,0
MS1-B27,,,,0,0,0,0,,0,0,,0
MS1-B30,,,,0,0,0,0,,0,0,,0
MS1-B33,,,,0,0,0,0,,0,0,,0
MS1-B36,,,,0,0,0,0,,0,0,,0
MS1-BBC36,,,,0,0,0,0,,0,0,,0
MS1-BBC42,,,,0,0,0,0,,0,0,,0
MS1-BBM,,,,0,0,0,0,,0,0,,0
MS1-BEA2412L,,,,3,0,0,3,,0,0,,0
MS1-BEA2412R,,,,0,0,0,0,,0,0,,0
MS1-BEA2424,,,,2,0,0,2,,0,0,,0
MS1-BEOS6,,,,1,0,0,1,,0,0,,0
MS1-BEOS9,,,,1,0,0,1,,0,0,,0
MS1-BF3,,,,0,0,0,0,,0,0,,0
MS1-BF6,,,,0,0,0,0,,0,0,,0
MS1-BMC30,,,,1,0,0,1,,0,0,,0
MS1-BRP2430,,,,37,0,0,37,,0,0,,0
MS1-BSR9,,,,0,0,0,0,,0,0,,0
MS1-CM2-C,,,,0,0,0,0,,0,0,,0
MS1-CM2 3/4,,,,0,0,0,0,,0,0,,0
MS1-CM8,,,,0,0,0,0,,0,0,,0
MS1-CM8-S,,,,0,0,0,0,,0,0,,0
MS1-DB12,,,,0,0,0,0,,0,0,,0
MS1-DB15,,,,0,0,0,0,,0,0,,0
MS1-DB18,,,,0,0,0,0,,0,0,,0
MS1-DB21,,,,0,0,0,0,,0,0,,0
MS1-DB24,,,,10,0,0,10,,0,0,,0
MS1-DB30,,,,19,0,0,19,,0,0,,0
MS1-DB36,,,,5,0,0,5,,0,0,,0
MS1-DDB30,,,,4,0,0,4,,0,0,,0
MS1-DDB36,,,,20,0,0,20,,0,0,,7
MS1-DWP,,,,20,0,0,20,,0,0,,0
MS1-FSB33,,,,2,0,0,2,,0,0,,0
MS1-FSB39,,,,9,0,0,9,,0,0,,0
MS1-GRPO,,,,0,0,0,0,,0,0,,0
MS1-GW1530-BOX,,,,2,0,0,2,,0,0,,0
MS1-GW1530-GLASS DOOR,,,,3,0,0,3,,0,0,,0
MS1-GW1536-BOX,,,,2,0,0,2,,0,0,,0
MS1-GW1536-GLASS DOOR,,,,2,0,0,2,,0,0,,0
MS1-GW1539-BOX,,,,1,0,0,1,,0,0,,0
MS1-GW1539-GLASS DOOR,,,,1,0,0,1,,0,0,,0
MS1-GW1830-BOX,,,,2,0,0,2,,0,0,,0
MS1-GW1830-GLASS DOOR,,,,1,0,0,1,,0,0,,0
MS1-GW1836-BOX,,,,5,0,0,5,,0,0,,0
MS1-GW1836-GLASS DOOR,,,,6,0,0,6,,0,0,,0
MS1-GW1839-BOX,,,,0,0,0,0,,0,0,,0
MS1-GW1839-GLASS DOOR,,,,0,0,0,0,,0,0,,0
MS1-GW2430-BOX,,,,0,0,0,0,,0,0,,0
MS1-GW2430-GLASS DOOR,,,,0,0,0,0,,0,0,,0
MS1-GW2436-BOX,,,,7,0,0,7,,0,0,,0
MS1-GW2436-GLASS DOOR,,,,10,0,0,10,,0,0,,0
MS1-GW2439-BOX,,,,0,0,0,0,,0,0,,0
MS1-GW2439-GLASS DOOR,,,,3,0,0,3,,0,0,,0
MS1-GW3030-BOX,,,,21,0,0,21,,0,0,,0
MS1-GW3030-GLASS DOOR,,,,18,0,0,18,,0,0,,0
MS1-GW3036-BOX,,,,1,0,0,1,,0,0,,0
MS1-GW3036-GLASS DOOR,,,,2,0,0,2,,0,0,,0
MS1-GW3039-BOX,,,,2,0,0,2,,0,0,,0
MS1-GW3039-GLASS DOOR,,,,2,0,0,2,,0,0,,0
MS1-GW3630-BOX,,,,0,0,0,0,,0,0,,0
MS1-GW3630-GLASS DOOR,,,,4,0,0,4,,0,0,,0
MS1-GW3636-BOX,,,,3,0,0,3,,0,0,,0
MS1-GW3636-GLASS DOOR,,,,3,0,0,3,,0,0,,0
MS1-GW3639-BOX,,,,2,0,0,2,,0,0,,0
